Channel_Name,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,Fb49,Fb50,Fb51,Fb52,Fb53,Fb54,Fb55,Fb56,Fb57,Fb58,Fb59,Fb60,Fb61,Fb62,Fb63,Fb64,MKR1+,vT1,vT2,vT3,vT4,vT5,vT6,vT7,vT8,sT1,sT2,sT3,sT4,sT5,sT6,sT7,sT8,T01,T02,T03,T04,T05,T06,T07,T08,ECG+,R1+,R2+,R3+,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,thor+,abdo+,MKR2+
Fb53,0.11627983488120369,0.1072846680565307,0.10044899203078148,0.09192932067626726,0.08389278872465739,0.07379701890998037,0.06512296062065974,0.05821511831131154,0.11344161493913942,0.10534229919647652,0.09716480844420979,0.0891739872384318,0.07874642849044013,0.06937578828380979,0.060074953183502366,0.051390660630118386,0.11161093136427094,0.10312128781197412,0.09485251709891519,0.08577295611088614,0.07660287200882224,0.06562011886609168,0.05489990892524322,0.04493328387732195,0.10940292500660118,0.10184301645179203,0.09283318372220137,0.08360023923410746,0.07420242583635656,0.06372597586541928,0.05194227565288221,0.04170131892398606,0.10753604047016038,0.09873702446397695,0.09124143795447331,0.08372574275573792,0.0743370701601832,0.06155485358604957,0.050019996001599204,0.03915354390090374,0.10711209082078456,0.09748846085563152,0.09034932207825358,0.0823771813064759,0.07278049189171505,0.060621778264910706,0.049849774322458074,0.04043513323831146,0.03776241517699841,0.028948229652260262,0.01954482028569206,0.010816653826391963,0.0,0.014764823060233403,0.01972308292331598,0.029291637031753623,0.03794733192202056,0.02942787793912432,0.021377558326431945,0.014899664425751339,0.009848857801796108,0.015264337522473786,0.022158519806160345,0.030935416596516038,,0.07371566997592846,0.06546754921333164,0.0567978872846517,0.04747630988187688,0.039038442591886276,0.03304542328371661,0.02328089345364563,0.017,0.054046276467486644,0.06020797289396147,0.06352952069707436,0.06375735251718033,0.062136945531623945,0.059033888572581766,0.05329165037789691,0.04656178690729126,0.02340939982143925,0.022293496809607953,0.027586228448267445,0.03436568055487918,0.033674916480965475,0.03277193921634788,0.03505709628591621,0.04196427051671458,,,,,0.03234192325759247,0.027459060435491962,0.024186773244895644,0.023000000000000003,0.026324893162176365,0.032695565448543636,0.040224370722237536,0.04750789408087881,0.029427877939124325,0.020784609690826523,0.015132745950421559,0.014177446878757827,0.0194164878389476,0.02592296279363144,0.03558089374931439,0.04433959855479073,,,
Fb54,0.10754068997360951,0.09931767214348099,0.09317725044236924,0.08558621384311835,0.078701969479804,0.06967065379340143,0.06220128616033595,0.056736231810017135,0.10442700800080398,0.09708243919473789,0.08962700485902664,0.08237718130647588,0.07316419889536138,0.06496922348312315,0.05696490147450447,0.049183330509431744,0.10218121158021175,0.09443516294262429,0.08681589716175257,0.07874642849044011,0.07035623639735145,0.06058052492344383,0.05061620293937505,0.041916583830269374,0.09934284070832684,0.09268225288586798,0.08440379138403674,0.07580897044545586,0.06764613810115101,0.058523499553598125,0.04772839825512689,0.038535697735995376,0.09681941953967693,0.0887299273075324,0.08200609733428363,0.0752994023880668,0.06700746227100382,0.055524769247606964,0.045343136195018535,0.035397740040855684,0.09602603813549739,0.08695976080923866,0.08067837380611982,0.07349829930005183,0.06476881965884511,0.05371219600798314,0.04401136216933078,0.03534119409414459,0.04424929377967517,0.03738983819167984,0.030232432915661946,0.02385372088375312,0.014764823060233403,0.0,0.019209372712298525,0.026419689627245817,0.04301162633521313,0.03611094017053557,0.03024896692450834,0.024899799195977464,0.01774823934929885,0.015000000000000067,0.022203603311174522,0.028999999999999998,,0.06488451279003334,0.057428216061444916,0.04957822102496216,0.04110960958218893,0.034496376621320685,0.031717503054307414,0.02698147512646408,0.020223748416156682,0.047085029467974215,0.05441507144165116,0.05914389233048499,0.06090155991434045,0.06081940479813988,0.05888123640006212,0.05416641025580336,0.04747630988187688,0.028248893783651068,0.025709920264364878,0.028478061731796286,0.033361654635224586,0.03754996671103717,0.035860842154082216,0.03645545226711637,0.04162931659299729,,,,,0.03810511776651531,0.03304542328371661,0.0282311884269862,0.024758836806279896,0.02467792535850613,0.02851315485876651,0.03402939905434711,0.04036087214122113,0.03738983819167984,0.029832867780352594,0.023388031127053004,0.0191049731745428,0.019209372712298545,0.023021728866442676,0.03036445290137795,0.03860051813123757,,,
Fb55,0.09924716620639605,0.09002777349240611,0.08320456718233679,0.07487322618933942,0.06719374970932934,0.057870545184921116,0.0506359556046886,0.04580392996239509,0.09578100020358933,0.08737276463521104,0.0791580697086531,0.07125307010929426,0.06095900261651267,0.05203844732503074,0.04404543109109048,0.03674234614174762,0.09360555539069251,0.08477617589865682,0.07630203142774118,0.06702238432046419,0.05787054518492116,0.04708502946797421,0.03721558813185677,0.028390139133156748,0.09152048950918043,0.08338465086573181,0.07400675644831356,0.06454455825241973,0.054854352607609916,0.0443170396123207,0.03266496594212216,0.023108440016582684,0.09009439494219373,0.08075890043827981,0.07278736154031143,0.06487680633323442,0.055090834083357326,0.04202380277890143,0.030347981810987086,0.01944222209522358,0.09008884503644171,0.08008120878208576,0.07240165743959186,0.06410148204214944,0.05424020648928254,0.041880783182743915,0.03117691453623986,0.02204540768504868,0.05721013896155118,0.04861069841094651,0.03912799509302766,0.029966648127543353,0.01972308292331598,0.019209372712298525,0.0,0.009643650760993008,0.0572450871254468,0.04879549159502336,0.040422765862815416,0.03189043743820388,0.02222611077089279,0.015937377450509226,0.009899494936611576,0.013266499161421568,,0.08224962005991268,0.07435724578008517,0.06594694837519012,0.056789083458002675,0.04891829923453996,0.04473253849269001,0.035566838487557394,0.021213203435596333,0.05801723881744107,0.06318227599572518,0.06576473218982944,0.06452906321960662,0.061562975886485446,0.05704384278780655,0.049929950931279624,0.039761790704142,0.03189043743820385,0.02416609194718904,0.02034698994937571,0.021118712081942874,0.039408120990475956,0.03315116890850145,0.02867054237366281,0.03078960863668123,,,,,0.04980963762164909,0.04290687590584988,0.035608987629529736,0.02839013913315683,0.023280893453645708,0.023151673805580548,0.026400757564888265,0.03187475490101855,0.048280430818293224,0.03853569773599537,0.030099833886584833,0.02054263858417417,0.014696938456699138,0.012206555615733802,0.018894443627691274,0.02640075756488825,,,
Fb56,0.09158056562393574,0.08235289915965305,0.07567033764957046,0.06765352910233129,0.060448325038829645,0.05196152422706632,0.046097722286464436,0.043046486500061765,0.08760707733967606,0.07911384202527383,0.07101408311032387,0.06332456079595027,0.05337602458033008,0.045088801270381985,0.03853569773599543,0.03281767816284388,0.08505880318932309,0.07611832893594025,0.06760917097554149,0.058352377843580626,0.04937610758251404,0.03903844259188627,0.030331501776206204,0.023345235059857503,0.08287943049997387,0.07447147104764337,0.0649153294684699,0.05536244214266564,0.04562893818619931,0.0352845575287547,0.024041630560342614,0.016031219541881435,0.08157205403813232,0.0719652694012882,0.0637102817447859,0.05560575509783138,0.045628938186199335,0.03244996147917591,0.02073644135332772,0.009949874371066168,0.0816639455328972,0.07145628033979938,0.0634744042902334,0.05499090833947007,0.045000000000000005,0.03257299494980466,0.022022715545545243,0.013453624047073709,0.06651315659326355,0.058086142925830433,0.048682645778552344,0.03953479480154159,0.029291637031753623,0.026419689627245817,0.009643650760993008,0.0,0.06658828725834597,0.058292366567158686,0.05000999900019995,0.041352146256270664,0.03144837038703278,0.023727621035409426,0.014594519519326426,0.010049875621120889,,0.08736131867136622,0.07984985911070852,0.07180529228406497,0.06302380502635492,0.05573149917237109,0.05240229002629561,0.043977266854592044,0.029034462281915953,0.06237788069500278,0.06711929677819933,0.06946941773183363,0.06780117993073573,0.06447480127925947,0.059573484034425916,0.05221110992882646,0.040963398296528085,0.03972404813208241,0.030935416596516038,0.024020824298928628,0.020469489490458813,0.046,0.03834057902536163,0.031288975694324025,0.03014962686336267,,,,,0.0583609458456595,0.05093132631298738,0.042673176586703734,0.03410278580995987,0.026286878856189827,0.022293496809607953,0.021633307652783932,0.025079872407968905,0.057393379409126984,0.04743416490252569,0.03853569773599539,0.02791057147390573,0.019621416870348584,0.012083045973594574,0.012649110640673516,0.018,,,
Fb57,0.1472175261305528,0.13904675472660258,0.13261221663180206,0.1243985530462472,0.11657615536635269,0.10627323275406654,0.09679359482941008,0.0886171540955813,0.14531689509482362,0.13810503249338876,0.1303878828726043,0.12270289320142372,0.11278741064498289,0.10356157588603988,0.09364293886887574,0.08438601779915914,0.14394790724425277,0.13635981812836212,0.12873616430513998,0.12042009799032719,0.11162437009900661,0.1010049503737317,0.08987769467448528,0.07971825386948714,0.14145317246354006,0.13518875692896942,0.12709838708654014,0.11851160280748886,0.1099909087152206,0.10010494493280539,0.08855506761332184,0.07814729681825211,0.13883803513446868,0.13125928538583462,0.12488794977899188,0.11829623831720096,0.10989995450408521,0.0979642792042079,0.08702873088813833,0.07634788798650552,0.13784411485442533,0.1292439553712281,0.12336531116971254,0.11631852818876277,0.10755928597754821,0.09622369770487935,0.08595929269136642,0.07675285010994706,0.009486832980505133,0.013190905958272922,0.021679483388678804,0.030149626863362675,0.03794733192202056,0.04301162633521313,0.0572450871254468,0.06658828725834597,0.0,0.009899494936611668,0.019824227601599017,0.029899832775452113,0.03837968212479098,0.047169905660283,0.05792236183029833,0.067446274915669,,0.061595454377737974,0.05460769176590419,0.04818713521262703,0.04259107887809371,0.0382099463490856,0.03352610922848043,0.034146742157927755,0.045354161881794273,0.058386642307980005,0.06524568951279465,0.0698856208386246,0.07360027173862879,0.07550496672405069,0.0759802605944465,0.07402702209328699,0.07315736463268753,0.04161730409336963,0.04924428900898053,0.059270566050949776,0.06827151675479312,0.04888762624632127,0.05580322571321483,0.06403905058634146,0.07338255923582933,,,,,0.023108440016582684,0.03049590136395381,0.039,0.047085029467974215,0.0561159513863928,0.06478425734698208,0.07349829930005183,0.0811480129146734,0.018601075237738275,0.026832815729997475,0.03471310991541956,0.044911023145771244,0.05352569476429054,0.06170899448216605,0.07117583859709697,0.0801373820385967,,,
Fb58,0.1396030085635693,0.13111826722467,0.12444275792507975,0.11595257651298646,0.10784247771634328,0.0973344748791506,0.08768694315575153,0.07936623967405788,0.13780058055030092,0.13028046668629942,0.12229881438509524,0.11437657102746171,0.1041393297462587,0.09466255859631093,0.08452810183601663,0.07517313349861106,0.13666382110858746,0.1287555824032496,0.12088424214925615,0.11223635774560754,0.10321821544669332,0.09231467922275417,0.08103085831953157,0.07068946173228369,0.13455482154125878,0.12789839717525775,0.1195491530710276,0.1107564896518484,0.1018626526259747,0.09163514609580758,0.0799124520960282,0.06931810730249345,0.13238579984273224,0.12447088012864688,0.1178516016013359,0.11096846398864858,0.10224480426897006,0.0899944442729661,0.07884161337770809,0.06800735254367717,0.13182184947875672,0.12297154142320896,0.11677756633874506,0.1094988584415381,0.10049378090210359,0.08888756943465155,0.07846655338422862,0.06917369442208506,0.014212670403551892,0.009486832980505141,0.013784048752090224,0.021470910553583886,0.02942787793912432,0.03611094017053557,0.04879549159502336,0.058292366567158686,0.009899494936611668,0.0,0.009949874371066203,0.02009975124224178,0.029034462281915953,0.03832753579347357,0.04887739763939975,0.05855766388782941,,0.06360817557515701,0.05562373594069352,0.04789572005931218,0.040570925550201586,0.03414674215792775,0.027820855486487113,0.025455844122715714,0.03606937759374287,0.054157178656204015,0.060572270883631235,0.06457553716385177,0.06723838189605695,0.06819824044651006,0.06790434448545983,0.06528399497579786,0.06385922016435841,0.03234192325759246,0.03981205847478876,0.049909918853871124,0.05903388857258175,0.04007492981902776,0.04649731175025068,0.054598534778874795,0.06400781202322103,,,,,0.02340939982143925,0.02835489375751565,0.03522782990761707,0.04205948168962618,0.050328918128646476,0.05866003750424986,0.06712674578735364,0.07467931440499438,0.017029386365926404,0.021954498400100147,0.028757607689096805,0.038170669367984626,0.04652956049652736,0.054350712966804764,0.06392182725798755,0.07281483365359011,,,
Fb59,0.132113587491976,0.12330044606569747,0.11638298844762493,0.10761970079869196,0.09922197337283711,0.08852683209061532,0.07875277772878872,0.07034202158027589,0.13034569421350278,0.12249897958758664,0.11425410277097264,0.10609901036296235,0.09553009996854395,0.08580209787645054,0.07548509786706246,0.06606057825965496,0.12939088066784304,0.12114866899805378,0.11302212172844747,0.10402884215447174,0.09478923989567592,0.08360023923410746,0.07220110802473878,0.06169278726074871,0.12764795337176385,0.12056948204251347,0.11194194924155997,0.10293687385966216,0.09365361712181751,0.08307827634225448,0.07119691004531024,0.0604483250388296,0.1259245806028353,0.11765202930676538,0.11075197515168747,0.10356157588603988,0.09449338601193207,0.08192679659305617,0.07056202944927249,0.05961543424315547,0.12576963067449948,0.11665761869676579,0.11011811840019789,0.10259142264341595,0.09333809511662428,0.08147392220827472,0.07092249290598857,0.06159545437773797,0.022293496809607953,0.013747727084867527,0.009433981132056606,0.013638181696985855,0.021377558326431945,0.03024896692450834,0.040422765862815416,0.05000999900019995,0.019824227601599017,0.009949874371066203,0.0,0.010344080432788599,0.019899748742132396,0.029832867780352556,0.03987480407475377,0.04965883607174054,,0.06720863039818621,0.058557663887829396,0.04988987873306568,0.04119465984809196,0.032999999999999995,0.02531797780234432,0.018411952639521962,0.027092434368288128,0.05186520991955976,0.057706152185014035,0.060967204298704725,0.0623698645180507,0.06216108107168021,0.06086049621881175,0.05731491952362839,0.05496362433464517,0.023853720883753118,0.030692018506445606,0.0406939798987516,0.049859803449271614,0.03238826948140329,0.03774917217635375,0.04540925015897091,0.05479051012721089,,,,,0.02673948391424188,0.02861817604250837,0.03301514803843836,0.03797367509209505,0.04505552130427524,0.05282045058497703,0.06090155991434045,0.06827884006044625,0.020024984394500792,0.020024984394500785,0.024413111231467402,0.03215587038162705,0.039924929555354254,0.047169905660283014,0.05675385449465084,0.06549045732013176,,,
Fb60,0.12298373876248841,0.11392980294900881,0.10683632341109459,0.09788258272031843,0.08929725639682329,0.07849840762716145,0.0686804193347711,0.06029096117993144,0.12129715577869077,0.11321219015636069,0.10477117924314863,0.09644687656943586,0.08565628990331066,0.07576938695805846,0.06533758489567852,0.05588380803059147,0.12056948204251355,0.11208032833642127,0.10377379245262265,0.09453570753953239,0.085146931829632,0.07376991256603196,0.06227358990776105,0.051662365412357955,0.11921828718783037,0.11183022847155405,0.10303397497913001,0.0939095309327014,0.08435638683585252,0.07354590403278757,0.06159545437773797,0.050724747411889544,0.11795761950802486,0.10943948099292128,0.10239628899525607,0.09500526301210897,0.08573214099741124,0.07301369734508724,0.06161168720299745,0.050645829048402334,0.11827510304370908,0.10902293336725076,0.10227903010881557,0.09464671151181112,0.08529361054615991,0.07335529974037322,0.0628728876384726,0.05367494760127857,0.03215587038162705,0.02302172886644268,0.014899664425751339,0.011357816691600544,0.014899664425751339,0.024899799195977464,0.03189043743820388,0.041352146256270664,0.029899832775452113,0.02009975124224178,0.010344080432788599,0.0,0.0103440804327886,0.02061552812808826,0.030149626863362672,0.040012498047485114,,0.06967065379340143,0.06058052492344384,0.05128352561983234,0.041641325627314034,0.03228002478313795,0.02420743687382041,0.012806248474865696,0.017233687939614085,0.04883646178829912,0.054046276467486644,0.056621550667568264,0.05682429058070149,0.055524769247606964,0.053244718047896544,0.04876474136094643,0.04527692569068707,0.015297058540778353,0.020712315177207976,0.030512292604784712,0.03971145930332953,0.024939927826679854,0.02846049894151542,0.03534119409414459,0.04459820624195551,,,,,0.033466401061363026,0.032619012860600184,0.033896902513356586,0.036069377593742874,0.040999999999999995,0.047549973711874964,0.054717456081217815,0.06161980201201559,0.027604347483684528,0.023622023622035433,0.02406241883103193,0.028231188426986208,0.034307433596816886,0.04027406113120453,0.049457052075512944,0.05781003373117853,,,
Fb61,0.1132872455309952,0.10420652570736623,0.09716480844420988,0.08832893070789424,0.07993122043357026,0.06937578828380979,0.05998333101787528,0.052230259428802384,0.11132834320154045,0.10319883720275135,0.09479451460923244,0.08653900854527971,0.07585512507405152,0.06613622305514581,0.056053545828966066,0.046818799642878495,0.11042644610780517,0.10188719252192593,0.09356281312572853,0.08434453153583817,0.07500000000000001,0.06372597586541927,0.05235456045083369,0.041880783182743846,0.10904127658827184,0.10155294185792936,0.0927092228421746,0.08357032966310471,0.07404728219185357,0.06332456079595025,0.05142956348249516,0.040620192023179756,0.10785638599545215,0.09922701245124728,0.09211948762341224,0.08469356528095862,0.07542545989253231,0.06276941930590087,0.051487862647424,0.040570925550201524,0.1082866566110525,0.0989595877113481,0.09214119599831554,0.08450443775329199,0.07517978451685,0.06332456079595025,0.05300943312279428,0.043977266854592044,0.04031128874149274,0.031320919526731654,0.022293496809607953,0.014899664425751339,0.009848857801796108,0.01774823934929885,0.02222611077089279,0.03144837038703278,0.03837968212479098,0.029034462281915953,0.019899748742132396,0.0103440804327886,0.0,0.010488088481701482,0.020049937655763423,0.029899832775452103,,0.07051950084905594,0.06155485358604957,0.052239831546435904,0.04234383071948026,0.033,0.026248809496813377,0.014798648586948739,0.008602325267042625,0.04688283267892417,0.05213444159094831,0.054744862772683985,0.054460995216760406,0.05264978632435272,0.04967896939349688,0.044328320518603,0.038845849199110064,0.01360147050873544,0.01363818169698585,0.021633307652783932,0.030232432915661935,0.023853720883753125,0.02368543856465402,0.027892651361962704,0.03619392214170771,,,,,0.03850973902793942,0.03536947836765479,0.03355592347112503,0.032710854467592254,0.035014282800023194,0.04002499219237901,0.046097722286464436,0.052478567053607705,0.03419064199455753,0.02758622844826745,0.024166091947189147,0.023790754506740643,0.02723967694375247,0.031638584039112745,0.0401621712560464,0.04817675788178362,,,
Fb62,0.10295630140987001,0.09396275858019486,0.08704596486914257,0.07842193570679051,0.07034912934784623,0.06015812497078012,0.05132250968142535,0.04442971978304609,0.10089598604503543,0.0928439551074812,0.08454584555139294,0.07642643521714199,0.06601514977639604,0.05662155066756828,0.047010637094172636,0.038131351929875226,0.09997999799959995,0.0915040982688754,0.08325863318599462,0.07420242583635663,0.06500000000000003,0.053990739946772386,0.04274342054632504,0.032588341473600665,0.09866103587536473,0.09124143795447326,0.082516664983505,0.07349829930005189,0.06419501538281613,0.05375872022286249,0.042107006542854646,0.03146426544510454,0.09761659694949411,0.08903931715820823,0.08209750300709523,0.07479973261984302,0.06576473218982959,0.0534602656184947,0.042673176586703804,0.03206243908376279,0.0983158176490437,0.08908984229416961,0.08242572413997958,0.07501333214835887,0.06595452979136467,0.05449770637375492,0.04474371464239427,0.036249137920783804,0.04942671342502957,0.04090232267243511,0.03207802986469087,0.024166091947189147,0.015264337522473786,0.015000000000000067,0.015937377450509226,0.023727621035409426,0.047169905660283,0.03832753579347357,0.029832867780352556,0.02061552812808826,0.010488088481701482,0.0,0.011747340124470776,0.021118712081942922,,0.07039176088151224,0.06166846844214631,0.05256424640380565,0.042836899981207745,0.03413209633175197,0.02934280150224235,0.020322401432901493,0.006633249580710706,0.04418144406874898,0.04925444142409894,0.05189412298131641,0.05132250968142528,0.049335585534175955,0.046065171225124,0.040360872141221055,0.033301651610693365,0.017117242768623597,0.011224972160321733,0.014352700094407292,0.021633307652783935,0.025199206336708205,0.0214709105535838,0.021999999999999943,0.028600699292150155,,,,,0.046227697325304906,0.041916583830269416,0.03797367509209511,0.034467375879228254,0.03352610922848051,0.036027767069303746,0.0400374824383353,0.04532107677449873,0.04304648650006178,0.035566838487557505,0.030033314835362465,0.025690465157330335,0.025179356624028437,0.026551836094703605,0.03327160951922834,0.04043513323831154,,,
Fb63,0.09576011695899289,0.0863075894692928,0.07912648102879338,0.07025667228100108,0.06194352266379431,0.05181698563212646,0.04347413023856831,0.03749666651850535,0.09330594836343489,0.08474668135095309,0.0761445992832058,0.0677864293203293,0.05693856338194703,0.04730750469005948,0.03797367509209506,0.029563490998188963,0.09224966124599049,0.08326463835266444,0.07463243262818116,0.06503845016603639,0.055524769247606964,0.04410215414239989,0.03299999999999999,0.022803508501982758,0.09120307012376283,0.08306021911842025,0.07381734213584226,0.06442049363362562,0.05445181356024788,0.043428101501216926,0.03144837038703277,0.020591260281973955,0.09065870063044129,0.08147392220827462,0.0739324015570981,0.06609841147864297,0.05643580423808985,0.043566041821583926,0.032388269481403296,0.02177154105707716,0.091706052144883,0.08204267182387469,0.07472616676907762,0.06685057965343308,0.057393379409126984,0.04560701700396552,0.035860842154082216,0.027856776554368235,0.05923681287847954,0.050289163842720634,0.04070626487409524,0.031717503054307414,0.022158519806160345,0.022203603311174522,0.009899494936611576,0.014594519519326426,0.05792236183029833,0.04887739763939975,0.03987480407475377,0.030149626863362672,0.020049937655763423,0.011747340124470776,0.0,0.009899494936611661,,0.0802807573457052,0.07178439941937245,0.0628728876384726,0.05333854141237835,0.04493328387732194,0.04053393639902249,0.031,0.015427248620541513,0.05209606511052443,0.05612486080160912,0.057784080852774665,0.055659680200302986,0.05209606511052443,0.047265209192385894,0.0400374824383352,0.029983328701129894,0.025670995305986873,0.016431676725154984,0.010488088481701512,0.01272792206135789,0.03144837038703278,0.024020824298928625,0.018814887722226774,0.021771541057077234,,,,,0.05430469592954187,0.048590122453025374,0.042731721238442995,0.03685105154537656,0.03289376840679706,0.03277193921634788,0.03477067730142742,0.03896151947755632,0.0515460958754395,0.042743420546325024,0.03563705936241093,0.0281069386451104,0.024124676163629642,0.02179449471770337,0.02647640458974745,0.03232645975048923,,,
Fb64,0.08778382538941897,0.07818567643756742,0.07101408311032396,0.06227358990776096,0.0542125446737192,0.044687805943008654,0.03757658845611187,0.03349626844888845,0.08488816171881673,0.07611832893594014,0.06748333127521186,0.05916924876994805,0.0483735464897913,0.03903844259188627,0.03078960863668134,0.02379075450674064,0.08358229477586746,0.0743706931526122,0.06558963332722634,0.05582114294781145,0.046270941205037094,0.03488552708502482,0.02435159132377184,0.015165750888103102,0.08260750571225352,0.07408778576796575,0.06459876159803679,0.055045435778091546,0.044821869662029896,0.033645207682521446,0.02161018278497431,0.010862780491200187,0.08234682750416059,0.07284229540589716,0.06500769185258004,0.05692978130996113,0.04702127178203498,0.03402939905434711,0.023000000000000003,0.013038404810405205,0.08364209466530594,0.07379024325749306,0.06616645675869307,0.05814636704042652,0.04864154602806124,0.037013511046643494,0.027928480087537885,0.021307275752662516,0.06847627326307996,0.059623820743055375,0.04998999899979995,0.04081666326391709,0.030935416596516038,0.028999999999999998,0.013266499161421568,0.010049875621120889,0.067446274915669,0.05855766388782941,0.04965883607174054,0.040012498047485114,0.029899832775452103,0.021118712081942922,0.009899494936611661,0.0,,0.08628441342444185,0.07818567643756752,0.06966347680097512,0.060539243470661246,0.052773099207835045,0.04924428900898052,0.04050925820105818,0.025019992006393606,0.05746303159423456,0.06099180272790762,0.06232976816898969,0.059632206063502294,0.0555517776493246,0.050179677161177515,0.04257933771208754,0.031064449134018134,0.03488552708502481,0.025139610179953066,0.015937377450509226,0.01048808848170161,0.03930648801406709,0.030512292604784712,0.0220454076850486,0.020099751242241778,,,,,0.062425956140054445,0.05593746508378799,0.04886716689148246,0.041448763552125414,0.03507135583350036,0.03212475680841802,0.031256999216175564,0.03358571124749333,0.06029096117993145,0.050960769224963634,0.04301162633521314,0.033793490497431605,0.027276363393971714,0.02147091055358389,0.022203603311174516,0.025632011235952597,,,
MKR1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vT1,0.13100763336538826,0.1265780391695178,0.12292273996295397,0.11815667564720997,0.11418406193510545,0.10753604047016051,0.10133607452432722,0.09648315915225827,0.13085488145269927,0.12729100518104167,0.1225520297669524,0.117753980824429,0.11243220179290273,0.10718675291284832,0.10070253224224301,0.09434511116109832,0.13057947771376635,0.12659383871263244,0.12212698309546502,0.11790250209389112,0.11238327277669038,0.10615083607772478,0.09777525249264252,0.09161331780914823,0.12808200498118383,0.12615070352558477,0.12204097672503275,0.11693160394008115,0.11296902230257633,0.10761505470890212,0.1000499875062461,0.09282779756085992,0.1248919533036455,0.1215360028962611,0.11961187232043481,0.11677328461596,0.11303981599418852,0.10649413129370087,0.10058826969383657,0.09335416434203668,0.12443873994861888,0.11994165248152953,0.11861281549647154,0.11579291860904102,0.11139569111954016,0.10520931517693669,0.09962429422585638,0.09387757985802574,0.06922427319950712,0.07092249290598858,0.07317103251970687,0.07517313349861104,0.07371566997592846,0.06488451279003334,0.08224962005991268,0.08736131867136622,0.061595454377737974,0.06360817557515701,0.06720863039818621,0.06967065379340143,0.07051950084905594,0.07039176088151224,0.0802807573457052,0.08628441342444185,,0.0,0.010198039027185569,0.020099751242241778,0.03,0.04002499219237899,0.04827007354458868,0.06149796744608719,0.07067531393633847,0.039534794801541595,0.04640043103248072,0.054790510127210895,0.06503076195155642,0.07362744053679986,0.07968061244744545,0.0832706430862642,0.08633655077659749,0.06819090848492929,0.07308214556237384,0.0791012010022604,0.0849176071259665,0.07022819946431774,0.07582875444051551,0.08174961773610932,0.08761849119906139,,,,,0.0745519952784632,0.0776273147803014,0.0802807573457052,0.08277076778670113,0.08557452892070164,0.08882004278314665,0.0917605579756357,0.09527329111561121,0.0743370701601832,0.0767984374841051,0.07805767098754614,0.0810123447383175,0.08324061508662703,0.0862670273047588,0.0902441133814278,0.09585405573057407,,,
vT2,0.12675567048459802,0.12164703037887928,0.11744786077234443,0.11202231920470128,0.10737783756436893,0.10009995004993759,0.09330058949438637,0.08789197915623473,0.12675567048459796,0.12255202976695234,0.11721348045340171,0.11184811129384346,0.10577806956075536,0.09990495483208028,0.09278469701410894,0.08600581375697808,0.12678722333105966,0.12213926477591062,0.1171110584018435,0.11218288639538564,0.1061037228376083,0.09917661014573949,0.09024411338142782,0.08355237878121723,0.12474373731775075,0.12207374820165057,0.11736268572250717,0.11171839597846006,0.10700467279516343,0.10092076099594176,0.09281163720137685,0.08507055894961542,0.12205736356320321,0.11799576263578275,0.11549458861782226,0.11205355862265153,0.10761970079869206,0.1003045362882457,0.09379765455489812,0.08608716512930363,0.12205326705991937,0.11691877522451216,0.11493041372935191,0.11153474794878948,0.10651291001564084,0.09960421677820673,0.09347192091746057,0.0873212459828649,0.0626737584639696,0.06345076831686124,0.06509992319503917,0.06683561924602778,0.06546754921333164,0.057428216061444916,0.07435724578008517,0.07984985911070852,0.05460769176590419,0.05562373594069352,0.058557663887829396,0.06058052492344384,0.06155485358604957,0.06166846844214631,0.07178439941937245,0.07818567643756752,,0.010198039027185569,0.0,0.01,0.02009975124224178,0.030166206257996712,0.03844476557348217,0.05182663407939976,0.06147357155721473,0.030643106892089125,0.037907782842049736,0.04628174586162454,0.05622277118748239,0.06447480127925947,0.07029224708315988,0.07371566997592846,0.07695453203028396,0.05842944463196617,0.06363175307973214,0.07003570517957251,0.07628237017817417,0.06016643582596529,0.06604543890383348,0.07240856302952021,0.07869561614219689,,,,,0.06851277253184256,0.07145628033979938,0.07408778576796582,0.07649182962905254,0.07936623967405788,0.08283115355951529,0.08604649905719582,0.08984987479123163,0.06748333127521196,0.06961321713582845,0.0708590149522275,0.07383088784512888,0.07624303246854758,0.07933473388119482,0.08376156636548769,0.08964373932405988,,,
